customer_id,recency_days,frequency,monetary,total_items,unique_products,avg_line_revenue,active_months,revenue_per_order,items_per_order,orders_per_active_month,purchased_future,churned,churn_risk_score,risk_tier,recommended_action
15189,2,32,12537.67,4609,72,71.23676136363636,9,391.8021875,144.03125,3.5555555555555554,1,0,0.027701880719435253,Low Risk,Maintain standard engagement
15192,29,3,1044.32,918,36,20.47686274509804,3,348.1066666666666,306.0,1.0,0,1,0.3682541514268094,Medium Risk,Loyalty incentive
15194,36,11,4469.53,3283,152,21.082688679245283,7,406.3209090909091,298.45454545454544,1.5714285714285714,1,0,0.02326008447204617,Low Risk,Maintain standard engagement
15197,162,2,773.25,202,15,51.55,2,386.625,101.0,1.0,1,0,0.5455904891573031,Medium Risk,Standard retention email
15198,1,2,193.64,120,10,19.363999999999997,2,96.82,60.0,1.0,0,1,0.6898989116351624,High Risk,Low-cost win-back email
15199,4,3,967.75,305,4,96.775,3,322.5833333333333,101.66666666666667,1.0,1,0,0.3400268012357646,Medium Risk,Loyalty incentive
15201,35,4,933.26,914,29,17.947307692307692,3,233.315,228.5,1.3333333333333333,1,0,0.26717995418194945,Low Risk,Maintain standard engagement
15203,15,4,1328.32,1339,73,12.650666666666666,4,332.08,334.75,1.0,1,0,0.23604099580363808,Low Risk,Maintain standard engagement
15204,266,1,316.58,258,9,35.175555555555555,1,316.58,258.0,1.0,0,1,0.7259372756583693,High Risk,Low-cost win-back email
15205,36,1,476.29999999999995,196,24,19.84583333333333,1,476.29999999999995,196.0,1.0,1,0,0.5811637360456553,Medium Risk,Standard retention email
15206,9,3,236.7,90,3,39.449999999999996,3,78.89999999999999,30.0,1.0,1,0,0.500894398854566,Medium Risk,Loyalty incentive
15208,72,2,323.52,154,16,20.22,2,161.76,77.0,1.0,1,0,0.5932773964948356,Medium Risk,Standard retention email
15210,134,1,331.18,228,20,16.559,1,331.18,228.0,1.0,0,1,0.7060776807047933,High Risk,Low-cost win-back email
15211,274,1,383.07,117,23,16.655217391304348,1,383.07,117.0,1.0,1,0,0.7254339373241824,High Risk,Low-cost win-back email
15212,150,1,101.8,36,5,20.36,1,101.8,36.0,1.0,0,1,0.7801866523246656,High Risk,Low-cost win-back email
15213,228,2,328.35,272,22,13.68125,1,164.175,136.0,2.0,0,1,0.6827861942671112,High Risk,Low-cost win-back email
15214,93,2,651.63,556,46,14.165869565217392,2,325.815,278.0,1.0,1,0,0.4148363867382485,Medium Risk,Standard retention email
15215,6,1,300.04,92,16,18.7525,1,300.04,92.0,1.0,1,0,0.6035360919710528,Medium Risk,Standard retention email
15218,26,8,3865.35,2258,68,29.50648854961832,6,483.16875,282.25,1.3333333333333333,1,0,0.03102892814704824,Low Risk,Maintain standard engagement
15219,85,1,305.75,45,9,33.97222222222222,1,305.75,45.0,1.0,0,1,0.7258421321326745,High Risk,Low-cost win-back email
15220,24,5,1284.05,1137,84,14.591477272727273,5,256.81,227.4,1.0,1,0,0.1385673055525993,Low Risk,Maintain standard engagement
15221,275,1,403.25,43,5,80.65,1,403.25,43.0,1.0,0,1,0.818323944378444,High Risk,Low-cost win-back email
15222,228,1,585.0,440,5,117.0,1,585.0,440.0,1.0,0,1,0.7528688369633144,High Risk,Priority reactivation campaign
15223,135,2,755.75,213,14,37.7875,1,377.875,106.5,2.0,0,1,0.6448477175397818,Medium Risk,Standard retention email
15224,267,2,322.08,152,13,23.005714285714284,1,161.04,76.0,2.0,0,1,0.7319834407844623,High Risk,Low-cost win-back email
15225,143,1,409.40000000000003,226,23,17.8,1,409.40000000000003,226.0,1.0,0,1,0.7151508546299988,High Risk,Low-cost win-back email
15226,220,1,154.41,71,8,19.30125,1,154.41,71.0,1.0,0,1,0.7724477825307127,High Risk,Low-cost win-back email
15227,125,3,876.8199999999999,589,36,20.391162790697674,3,292.2733333333333,196.33333333333334,1.0,1,0,0.32861647102223107,Low Risk,Maintain standard engagement
15228,39,3,2224.03,1505,83,24.989101123595507,3,741.3433333333334,501.6666666666667,1.0,1,0,0.2746399250904985,Low Risk,Maintain standard engagement
15230,148,2,429.6,351,23,18.678260869565218,1,214.8,175.5,2.0,0,1,0.7012266085565672,High Risk,Low-cost win-back email
15232,22,2,612.06,686,26,19.743870967741934,2,306.03,343.0,1.0,0,1,0.5326327119074509,Medium Risk,Standard retention email
15234,186,1,197.0,196,14,14.071428571428571,1,197.0,196.0,1.0,0,1,0.682184343963326,High Risk,Low-cost win-back email
15235,127,12,2247.51,1324,132,15.716853146853149,5,187.29250000000002,110.33333333333333,2.4,0,1,0.40433858430108355,Medium Risk,Loyalty incentive
15236,208,1,321.05,269,15,21.403333333333332,1,321.05,269.0,1.0,0,1,0.7070022678990692,High Risk,Low-cost win-back email
15237,112,2,1093.65,798,74,14.39013157894737,2,546.825,399.0,1.0,1,0,0.45449082053304957,Medium Risk,Standard retention email
15238,4,2,772.78,577,37,20.885945945945945,2,386.39,288.5,1.0,1,0,0.45298338868816784,Medium Risk,Standard retention email
15240,101,3,1045.38,755,30,24.890000000000004,3,348.46000000000004,251.66666666666666,1.0,1,0,0.35597081395344277,Medium Risk,Loyalty incentive
15241,36,6,1344.86,1558,73,14.778681318681318,5,224.14333333333332,259.6666666666667,1.2,1,0,0.10341899192699076,Low Risk,Maintain standard engagement
15244,157,1,297.94,240,15,19.862666666666666,1,297.94,240.0,1.0,1,0,0.6752294957136291,High Risk,Low-cost win-back email
15245,43,3,2515.84,1784,55,28.267865168539327,3,838.6133333333333,594.6666666666666,1.0,0,1,0.36323887392977805,Medium Risk,Loyalty incentive
15246,147,2,514.15,247,32,15.58030303030303,2,257.075,123.5,1.0,0,1,0.5228530965306728,Medium Risk,Standard retention email
15247,31,1,356.0,160,6,59.333333333333336,1,356.0,160.0,1.0,0,1,0.6728840526543486,High Risk,Low-cost win-back email
15249,1,11,5639.34,3071,188,19.051824324324325,6,512.6672727272727,279.1818181818182,1.8333333333333333,1,0,0.027613437967593888,Low Risk,Maintain standard engagement
15251,16,7,7452.12,4576,67,96.78077922077922,5,1064.5885714285714,653.7142857142857,1.4,1,0,0.1132985464199439,Low Risk,Maintain standard engagement
15252,92,1,300.55,99,14,21.467857142857145,1,300.55,99.0,1.0,1,0,0.6524749146648825,Medium Risk,Standard retention email
15253,79,1,173.85,211,12,14.487499999999999,1,173.85,211.0,1.0,1,0,0.5907375545370848,Medium Risk,Standard retention email
15254,36,1,300.36,275,18,16.686666666666667,1,300.36,275.0,1.0,0,1,0.588410191589613,Medium Risk,Standard retention email
15256,58,1,98.45,55,6,16.408333333333335,1,98.45,55.0,1.0,0,1,0.6528448796066822,Medium Risk,Standard retention email
15257,192,1,317.15,46,7,45.30714285714286,1,317.15,46.0,1.0,0,1,0.7971449796572665,High Risk,Low-cost win-back email
15258,78,2,623.16,142,32,18.328235294117647,2,311.58,71.0,1.0,0,1,0.6058057594335314,Medium Risk,Standard retention email
15260,9,7,1810.77,885,62,23.516493506493507,6,258.68142857142857,126.42857142857143,1.1666666666666667,0,1,0.14986819159219714,Low Risk,Maintain standard engagement
15261,44,1,254.82,270,19,13.41157894736842,1,254.82,270.0,1.0,0,1,0.5757856546823331,Medium Risk,Standard retention email
15262,233,1,178.95000000000002,73,10,17.895000000000003,1,178.95000000000002,73.0,1.0,0,1,0.7561707872883826,High Risk,Low-cost win-back email
15263,16,1,156.51,89,12,13.042499999999999,1,156.51,89.0,1.0,0,1,0.6172741442673386,Medium Risk,Standard retention email
15265,60,2,1506.1200000000001,612,76,18.36731707317073,2,753.0600000000001,306.0,1.0,0,1,0.4547347873409838,Medium Risk,Standard retention email
15266,247,1,119.3,18,6,19.883333333333333,1,119.3,18.0,1.0,0,1,0.7908816364231757,High Risk,Low-cost win-back email
15267,65,2,1407.76,704,7,201.10857142857142,2,703.88,352.0,1.0,1,0,0.5695877607818787,Medium Risk,Standard retention email
15270,27,5,1850.29,1017,21,52.86542857142857,3,370.058,203.4,1.6666666666666667,1,0,0.19298989373592487,Low Risk,Maintain standard engagement
15271,4,10,1596.62,790,116,10.861360544217685,7,159.66199999999998,79.0,1.4285714285714286,1,0,0.04241801362829397,Low Risk,Maintain standard engagement
15279,264,1,290.51,189,19,15.29,1,290.51,189.0,1.0,0,1,0.6810254289907356,High Risk,Low-cost win-back email
15280,81,1,113.12,154,16,7.07,1,113.12,154.0,1.0,0,1,0.6299606359064004,Medium Risk,Standard retention email
15281,46,8,2191.78,1128,113,16.859846153846156,5,273.9725,141.0,1.6,1,0,0.07174932258484344,Low Risk,Maintain standard engagement
15288,65,4,2006.3600000000001,721,74,25.39696202531646,4,501.59000000000003,180.25,1.0,1,0,0.2663136205276077,Low Risk,Maintain standard engagement
15289,47,2,697.98,768,41,14.54125,2,348.99,384.0,1.0,1,0,0.4290295126683507,Medium Risk,Standard retention email
15290,13,12,3392.5899999999997,1723,51,28.996495726495723,8,282.7158333333333,143.58333333333334,1.5,1,0,0.024307770239226985,Low Risk,Maintain standard engagement
15291,4,12,3685.02,1457,57,42.35655172413793,6,307.085,121.41666666666667,2.0,1,0,0.03926483391582125,Low Risk,Maintain standard engagement
15292,110,1,180.94,56,24,7.2376,1,180.94,56.0,1.0,0,1,0.6847521459087957,High Risk,Low-cost win-back email
15296,18,5,2599.49,1275,118,18.306267605633803,4,519.8979999999999,255.0,1.25,1,0,0.12544815429146836,Low Risk,Maintain standard engagement
15298,2,7,3358.2200000000003,2120,87,27.082419354838713,6,479.7457142857143,302.85714285714283,1.1666666666666667,1,0,0.05485354682473673,Low Risk,Maintain standard engagement
15299,73,5,3035.01,2578,5,607.0020000000001,3,607.0020000000001,515.6,1.6666666666666667,1,0,0.2439258422162839,Low Risk,Maintain standard engagement
15301,23,9,3747.8,2022,130,22.045882352941177,7,416.4222222222222,224.66666666666666,1.2857142857142858,1,0,0.02450422868639383,Low Risk,Maintain standard engagement
15303,199,1,574.02,248,31,18.516774193548386,1,574.02,248.0,1.0,0,1,0.7232129458777098,High Risk,Priority reactivation campaign
15304,74,6,491.90000000000003,74,8,27.32777777777778,5,81.98333333333333,12.333333333333334,1.2,1,0,0.49071347542276944,Medium Risk,Loyalty incentive
15306,1,2,657.07,512,30,21.902333333333335,2,328.535,256.0,1.0,1,0,0.5183703025267083,Medium Risk,Standard retention email
15307,5,1,205.3,37,12,17.108333333333334,1,205.3,37.0,1.0,0,1,0.6234830644924565,Medium Risk,Standard retention email
15308,183,1,310.47,175,19,16.340526315789475,1,310.47,175.0,1.0,0,1,0.7096032918421968,High Risk,Low-cost win-back email
15311,3,65,46155.48,29510,470,26.756800000000002,10,710.0843076923078,454.0,6.5,1,0,0.01515172679170113,Low Risk,Maintain standard engagement
15312,12,3,794.8,410,33,20.91578947368421,3,264.93333333333334,136.66666666666666,1.0,1,0,0.37756435994794,Medium Risk,Loyalty incentive
15313,19,1,52.0,25,1,52.0,1,52.0,25.0,1.0,0,1,0.666841910078662,High Risk,Low-cost win-back email
15314,108,1,327.97,313,24,13.665416666666667,1,327.97,313.0,1.0,0,1,0.6387651062109749,Medium Risk,Standard retention email
15315,25,1,233.54,262,16,14.59625,1,233.54,262.0,1.0,1,0,0.5624097815182183,Medium Risk,Standard retention email
15316,236,1,165.0,100,1,165.0,1,165.0,100.0,1.0,0,1,0.7592403367040478,High Risk,Low-cost win-back email
15319,192,1,204.5,175,16,12.78125,1,204.5,175.0,1.0,0,1,0.6968393244330569,High Risk,Low-cost win-back email
15321,201,1,1159.47,545,38,30.51236842105263,1,1159.47,545.0,1.0,1,0,0.5698929297822662,Medium Risk,Standard retention email
15325,13,1,162.29,232,47,3.3120408163265305,1,162.29,232.0,1.0,0,1,0.5620226952181865,Medium Risk,Standard retention email
15326,243,1,311.71,386,29,10.748620689655171,1,311.71,386.0,1.0,0,1,0.7290897042980018,High Risk,Low-cost win-back email
15329,43,2,754.0,386,42,17.952380952380953,2,377.0,193.0,1.0,1,0,0.4466772914965718,Medium Risk,Standard retention email
15332,275,4,1661.06,652,29,47.45885714285714,1,415.265,163.0,4.0,0,1,0.5879185225688589,Medium Risk,Loyalty incentive
15333,117,1,1028.56,344,16,64.285,1,1028.56,344.0,1.0,0,1,0.7052284552809946,High Risk,Priority reactivation campaign
15334,66,3,351.67,274,67,3.5522222222222224,2,117.22333333333334,91.33333333333333,1.5,0,1,0.5770640408057246,Medium Risk,Loyalty incentive
15339,227,1,257.9,159,40,6.290243902439024,1,257.9,159.0,1.0,1,0,0.6253080535852461,Medium Risk,Standard retention email
15342,39,1,406.09,283,24,16.920416666666664,1,406.09,283.0,1.0,0,1,0.612357704897114,Medium Risk,Standard retention email
15346,242,1,252.42000000000002,144,17,14.848235294117648,1,252.42000000000002,144.0,1.0,0,1,0.7001760450238232,High Risk,Low-cost win-back email
15347,275,1,201.60000000000002,130,5,40.32000000000001,1,201.60000000000002,130.0,1.0,0,1,0.7387966537446636,High Risk,Low-cost win-back email
15349,67,2,473.81,327,65,6.580694444444444,2,236.905,163.5,1.0,0,1,0.47442077909221686,Medium Risk,Standard retention email
15350,282,1,115.65,51,5,23.130000000000003,1,115.65,51.0,1.0,0,1,0.7472222412174182,High Risk,Low-cost win-back email
15351,279,1,274.67,129,49,5.385686274509804,1,274.67,129.0,1.0,1,0,0.6003600446569216,Medium Risk,Standard retention email
15353,164,2,777.02,343,59,12.333650793650794,2,388.51,171.5,1.0,0,1,0.5383083611119306,Medium Risk,Standard retention email
15356,14,8,2279.64,1385,201,5.216567505720824,7,284.955,173.125,1.1428571428571428,1,0,0.06934248972398603,Low Risk,Maintain standard engagement
15358,29,15,5639.81,4933,240,15.160779569892474,9,375.98733333333337,328.8666666666667,1.6666666666666667,1,0,0.012452610424814273,Low Risk,Maintain standard engagement
15361,271,1,418.92,336,7,59.84571428571429,1,418.92,336.0,1.0,0,1,0.7400623254365989,High Risk,Low-cost win-back email
15363,282,1,326.0,144,16,20.375,1,326.0,144.0,1.0,0,1,0.730112296885155,High Risk,Low-cost win-back email
15364,5,2,913.19,493,29,31.489310344827587,2,456.595,246.5,1.0,0,1,0.5365489538876326,Medium Risk,Standard retention email
15365,5,2,961.28,404,44,20.452765957446807,2,480.64,202.0,1.0,1,0,0.47098333834999095,Medium Risk,Standard retention email
15366,267,1,105.54,61,8,13.1925,1,105.54,61.0,1.0,1,0,0.7589515826488608,High Risk,Low-cost win-back email
15367,155,2,1416.18,750,65,21.787384615384617,2,708.09,375.0,1.0,1,0,0.40883584161086595,Medium Risk,Standard retention email
15370,50,4,1513.46,611,54,22.256764705882354,4,378.365,152.75,1.0,1,0,0.25558558482445054,Low Risk,Maintain standard engagement
15372,46,1,2007.3999999999999,2924,27,74.34814814814814,1,2007.3999999999999,2924.0,1.0,0,1,0.6269453521463804,Medium Risk,Standard retention email
15373,25,9,1686.9,354,65,16.869,7,187.43333333333334,39.333333333333336,1.2857142857142858,1,0,0.11161897174098989,Low Risk,Maintain standard engagement
15374,38,1,168.0,126,3,56.0,1,168.0,126.0,1.0,0,1,0.6926364559770264,High Risk,Low-cost win-back email
15376,26,2,989.02,537,94,9.69627450980392,2,494.51,268.5,1.0,1,0,0.43142557489456246,Medium Risk,Standard retention email
15379,78,7,3703.29,2305,145,19.089123711340207,5,529.0414285714286,329.2857142857143,1.4,0,1,0.11046885248742173,Low Risk,Maintain standard engagement
15380,50,2,582.5600000000001,216,17,34.26823529411765,2,291.28000000000003,108.0,1.0,1,0,0.48827781390432023,Medium Risk,Standard retention email
15381,123,2,596.85,171,8,74.60625,2,298.425,85.5,1.0,0,1,0.6716115107653161,High Risk,Priority reactivation campaign
15382,94,4,2127.12,1628,97,16.362461538461538,3,531.78,407.0,1.3333333333333333,1,0,0.22727874730001113,Low Risk,Maintain standard engagement
15384,79,2,642.41,596,34,15.668536585365853,2,321.205,298.0,1.0,0,1,0.4911404765340126,Medium Risk,Standard retention email
15386,95,1,394.14,446,31,12.714193548387096,1,394.14,446.0,1.0,0,1,0.6269765915955675,Medium Risk,Standard retention email
15388,179,1,140.54,88,10,14.053999999999998,1,140.54,88.0,1.0,0,1,0.7644880951736422,High Risk,Low-cost win-back email
15389,81,1,500.0,400,1,500.0,1,500.0,400.0,1.0,0,1,0.7030614295632838,High Risk,Priority reactivation campaign
15392,269,1,338.98,402,19,17.841052631578947,1,338.98,402.0,1.0,1,0,0.7018050517069874,High Risk,Low-cost win-back email
15393,190,1,124.10000000000001,94,8,15.512500000000001,1,124.10000000000001,94.0,1.0,1,0,0.7575888425584217,High Risk,Low-cost win-back email
15394,113,2,1436.44,546,44,26.600740740740743,2,718.22,273.0,1.0,1,0,0.44414239068167005,Medium Risk,Standard retention email
15395,235,1,107.45,17,7,15.35,1,107.45,17.0,1.0,0,1,0.7891796496057784,High Risk,Low-cost win-back email
15396,22,1,288.18,122,14,20.584285714285716,1,288.18,122.0,1.0,0,1,0.6112211749827174,Medium Risk,Standard retention email
15397,199,1,94.0,20,6,15.666666666666666,1,94.0,20.0,1.0,0,1,0.7987990562246253,High Risk,Low-cost win-back email
15400,1,5,716.2,390,10,59.68333333333334,4,143.24,78.0,1.25,0,1,0.4165085507678968,Medium Risk,Loyalty incentive
15402,58,2,626.77,694,35,14.923095238095238,2,313.385,347.0,1.0,0,1,0.5006778759298905,Medium Risk,Standard retention email
15405,98,1,349.1,193,8,43.6375,1,349.1,193.0,1.0,0,1,0.6827549368378052,High Risk,Low-cost win-back email
15406,210,1,252.29,130,42,5.867209302325581,1,252.29,130.0,1.0,1,0,0.6005135174398113,Medium Risk,Standard retention email
15407,93,3,740.73,329,62,11.947258064516129,3,246.91,109.66666666666667,1.0,1,0,0.30609655610438335,Low Risk,Maintain standard engagement
15408,173,1,267.18,106,34,7.858235294117647,1,267.18,106.0,1.0,0,1,0.64998421935368,Medium Risk,Standard retention email
15410,8,7,3089.4100000000003,1049,43,28.872990654205612,6,441.3442857142858,149.85714285714286,1.1666666666666667,1,0,0.07209472153029496,Low Risk,Maintain standard engagement
15411,33,2,382.21,155,22,17.373181818181816,2,191.105,77.5,1.0,1,0,0.43907692621387684,Medium Risk,Standard retention email
15412,80,1,190.53,108,10,19.053,1,190.53,108.0,1.0,0,1,0.686148654328382,High Risk,Low-cost win-back email
15414,151,1,36.2,12,5,7.24,1,36.2,12.0,1.0,1,0,0.6376625123150946,Medium Risk,Standard retention email
15415,222,1,572.8100000000001,575,46,11.933541666666668,1,572.8100000000001,575.0,1.0,0,1,0.6974164590048164,High Risk,Priority reactivation campaign
15416,64,3,3144.33,1698,135,20.823377483443707,3,1048.11,566.0,1.0,1,0,0.3004501254177126,Low Risk,Maintain standard engagement
15421,124,3,739.36,379,35,18.03317073170732,2,246.45333333333335,126.33333333333333,1.5,1,0,0.4162453236241591,Medium Risk,Loyalty incentive
15422,232,2,97.7,38,6,16.283333333333335,1,48.85,19.0,2.0,0,1,0.776519460025106,High Risk,Low-cost win-back email
15424,163,2,383.34,554,17,22.54941176470588,1,191.67,277.0,2.0,0,1,0.6794221526033738,High Risk,Low-cost win-back email
15426,166,2,662.98,265,101,5.5248333333333335,2,331.49,132.5,1.0,1,0,0.3862656408379293,Medium Risk,Standard retention email
15433,123,2,533.3,534,40,13.00731707317073,2,266.65,267.0,1.0,0,1,0.5015981163943694,Medium Risk,Standard retention email
15434,16,3,587.28,479,32,18.3525,2,195.76,159.66666666666666,1.5,1,0,0.4151443799587404,Medium Risk,Loyalty incentive
15436,143,1,489.05,251,124,3.761923076923077,1,489.05,251.0,1.0,1,0,0.5827677550467031,Medium Risk,Standard retention email
15437,171,1,200.16,79,44,4.4479999999999995,1,200.16,79.0,1.0,0,1,0.6157940252314726,Medium Risk,Standard retention email
15438,40,1,156.57999999999998,59,25,6.263199999999999,1,156.57999999999998,59.0,1.0,0,1,0.6235344560832154,Medium Risk,Standard retention email
15440,45,2,237.66,125,25,7.426875,2,118.83,62.5,1.0,1,0,0.4855493851895007,Medium Risk,Standard retention email
15442,158,1,594.0,120,2,297.0,1,594.0,120.0,1.0,0,1,0.8046551305013159,High Risk,Priority reactivation campaign
15443,18,2,684.8,347,72,9.254054054054054,2,342.4,173.5,1.0,1,0,0.4381338287252824,Medium Risk,Standard retention email
15445,173,1,113.5,58,5,22.7,1,113.5,58.0,1.0,0,1,0.7533016889253176,High Risk,Low-cost win-back email
15447,240,1,155.17,85,9,17.24111111111111,1,155.17,85.0,1.0,0,1,0.7674456587072478,High Risk,Low-cost win-back email
15448,222,1,494.64,232,28,17.665714285714284,1,494.64,232.0,1.0,0,1,0.7408936448782383,High Risk,Low-cost win-back email
15449,94,2,647.7,516,30,16.192500000000003,2,323.85,258.0,1.0,1,0,0.4910555509173733,Medium Risk,Standard retention email
15452,173,1,247.25,137,36,5.75,1,247.25,137.0,1.0,1,0,0.5883766846806198,Medium Risk,Standard retention email
15453,1,4,712.8,362,102,4.752,3,178.2,90.5,1.3333333333333333,1,0,0.1976024447331204,Low Risk,Maintain standard engagement
15454,271,1,179.1,86,23,7.164,1,179.1,86.0,1.0,0,1,0.7109322455283973,High Risk,Low-cost win-back email
15456,192,3,447.22,660,48,7.453666666666667,2,149.07333333333335,220.0,1.5,0,1,0.5513685096498943,Medium Risk,Loyalty incentive
15457,171,1,237.07,132,56,4.087413793103448,1,237.07,132.0,1.0,0,1,0.6323398931061537,Medium Risk,Standard retention email
15460,263,1,216.76,109,53,3.7372413793103445,1,216.76,109.0,1.0,0,1,0.6498205464538741,Medium Risk,Standard retention email
15462,3,3,234.6,172,9,21.327272727272728,3,78.2,57.333333333333336,1.0,0,1,0.5701404569906665,Medium Risk,Loyalty incentive
15464,247,1,1048.85,350,155,6.680573248407643,1,1048.85,350.0,1.0,0,1,0.7314089493315037,High Risk,Priority reactivation campaign
15465,48,15,5992.129999999999,906,38,79.89506666666665,7,399.47533333333325,60.4,2.142857142857143,1,0,0.0820450919341724,Low Risk,Maintain standard engagement
15467,54,2,402.56,235,36,10.322051282051282,1,201.28,117.5,2.0,1,0,0.4901715301358077,Medium Risk,Standard retention email
15469,29,1,304.3,128,16,19.01875,1,304.3,128.0,1.0,1,0,0.614001233669839,Medium Risk,Standard retention email
15472,22,1,371.56,251,76,4.888947368421053,1,371.56,251.0,1.0,0,1,0.4972523931406977,Medium Risk,Standard retention email
15480,25,1,905.5,303,45,20.122222222222224,1,905.5,303.0,1.0,0,1,0.6039864454840396,Medium Risk,Standard retention email
15482,75,4,2103.5,691,17,95.61363636363636,3,525.875,172.75,1.3333333333333333,1,0,0.2637062777816898,Low Risk,Maintain standard engagement
15483,70,4,233.81,295,74,2.656931818181818,2,58.4525,73.75,2.0,0,1,0.6944919652409337,High Risk,Low-cost win-back email
15485,245,2,1278.63,603,33,29.73558139534884,2,639.315,301.5,1.0,1,0,0.4953896503165448,Medium Risk,Standard retention email
15488,2,1,91.32000000000001,73,2,45.660000000000004,1,91.32000000000001,73.0,1.0,0,1,0.6931489609476346,High Risk,Low-cost win-back email
15489,120,1,348.26,220,23,15.141739130434782,1,348.26,220.0,1.0,1,0,0.6379996600230411,Medium Risk,Standard retention email
15491,4,6,3100.09,1646,108,20.130454545454548,5,516.6816666666667,274.3333333333333,1.2,0,1,0.1588470567850545,Low Risk,Maintain standard engagement
15493,59,3,1318.75,362,126,6.762820512820513,3,439.5833333333333,120.66666666666667,1.0,1,0,0.33355621196110263,Medium Risk,Loyalty incentive
15494,30,1,1127.38,1077,87,12.811136363636365,1,1127.38,1077.0,1.0,1,0,0.5323858629988519,Medium Risk,Standard retention email
15497,229,1,970.6,528,10,97.06,1,970.6,528.0,1.0,1,0,0.6707261080080668,High Risk,Priority reactivation campaign
15498,30,19,9126.37,4525,288,24.14383597883598,7,480.33526315789476,238.1578947368421,2.7142857142857144,1,0,0.015895034379110246,Low Risk,Maintain standard engagement
15502,33,5,5955.53,3761,148,34.62517441860465,3,1191.106,752.2,1.6666666666666667,1,0,0.10514987808505875,Low Risk,Maintain standard engagement
15503,272,1,147.09,74,66,2.1012857142857144,1,147.09,74.0,1.0,0,1,0.5966867301516234,Medium Risk,Standard retention email
15505,23,3,2091.14,964,36,52.278499999999994,2,697.0466666666666,321.3333333333333,1.5,1,0,0.39235209164240753,Medium Risk,Loyalty incentive
15506,48,1,209.35,146,45,3.9499999999999997,1,209.35,146.0,1.0,1,0,0.517002725396736,Medium Risk,Standard retention email
15507,81,1,492.36,162,41,10.703478260869565,1,492.36,162.0,1.0,0,1,0.5937158969223533,Medium Risk,Standard retention email
15508,98,6,1000.27,440,78,10.8725,3,166.71166666666667,73.33333333333333,2.0,0,1,0.2414851240351699,Low Risk,Maintain standard engagement
15510,240,1,250.0,2,1,250.0,1,250.0,2.0,1.0,0,1,0.7978960480728661,High Risk,Low-cost win-back email
15512,65,2,121.0,68,7,17.285714285714285,2,60.5,34.0,1.0,0,1,0.7385356415314862,High Risk,Low-cost win-back email
15513,4,17,11352.14,4424,160,44.51819607843137,8,667.7729411764706,260.2352941176471,2.125,1,0,0.021839668987182193,Low Risk,Maintain standard engagement
15514,135,6,2561.94,1216,50,23.721666666666668,3,426.99,202.66666666666666,2.0,1,0,0.18313942815147613,Low Risk,Maintain standard engagement
15517,142,1,267.03,293,27,9.889999999999999,1,267.03,293.0,1.0,0,1,0.7133601444102878,High Risk,Low-cost win-back email
15518,33,7,1624.76,1127,125,8.551368421052631,4,232.10857142857142,161.0,1.75,1,0,0.09759771008632008,Low Risk,Maintain standard engagement
15521,4,7,2326.7799999999997,1470,113,14.452049689440992,5,332.3971428571428,210.0,1.4,1,0,0.06625252412770057,Low Risk,Maintain standard engagement
15525,282,1,313.93,124,44,5.507543859649123,1,313.93,124.0,1.0,1,0,0.6158377665868199,Medium Risk,Standard retention email
15527,54,5,1330.79,509,68,16.229146341463416,5,266.158,101.8,1.0,1,0,0.20643473813788768,Low Risk,Maintain standard engagement
15528,163,1,229.33,123,26,8.820384615384615,1,229.33,123.0,1.0,0,1,0.6959626226603705,High Risk,Low-cost win-back email
15529,52,8,2399.08,2038,280,6.215233160621762,6,299.885,254.75,1.3333333333333333,1,0,0.039636750112794814,Low Risk,Maintain standard engagement
15530,59,3,1168.73,666,77,12.433297872340425,3,389.57666666666665,222.0,1.0,1,0,0.28568406493715887,Low Risk,Maintain standard engagement
15532,40,3,1225.79,375,165,6.0383743842364535,3,408.59666666666664,125.0,1.0,1,0,0.3271750038525749,Low Risk,Maintain standard engagement
15535,82,4,536.4,143,55,7.152,3,134.1,35.75,1.3333333333333333,0,1,0.5756503054468621,Medium Risk,Loyalty incentive
15537,72,1,110.92,29,24,4.621666666666667,1,110.92,29.0,1.0,0,1,0.644908748184158,Medium Risk,Standard retention email
15541,23,1,85.13000000000001,49,29,2.9355172413793107,1,85.13000000000001,49.0,1.0,0,1,0.6620660826195154,High Risk,Low-cost win-back email
15543,197,1,127.86,86,26,4.566428571428571,1,127.86,86.0,1.0,0,1,0.692537103645095,High Risk,Low-cost win-back email
15544,29,7,2772.37,2212,95,13.861849999999999,6,396.05285714285714,316.0,1.1666666666666667,1,0,0.03668390326802835,Low Risk,Maintain standard engagement
15545,280,1,135.32999999999998,75,31,4.365483870967742,1,135.32999999999998,75.0,1.0,1,0,0.5922134615810468,Medium Risk,Standard retention email
15547,19,8,2770.71,1846,236,7.6750969529085875,7,346.33875,230.75,1.1428571428571428,1,0,0.046063536835005775,Low Risk,Maintain standard engagement
15549,66,2,1631.68,660,94,15.68923076923077,2,815.84,330.0,1.0,1,0,0.38525503012249607,Medium Risk,Standard retention email
15550,15,3,433.28,252,36,8.842448979591836,3,144.42666666666665,84.0,1.0,1,0,0.4630353072120697,Medium Risk,Loyalty incentive
15552,126,1,90.12,60,17,5.301176470588236,1,90.12,60.0,1.0,0,1,0.7231660440164511,High Risk,Low-cost win-back email
