customer_id,first_purchase,last_purchase,total_orders,total_items,total_revenue,avg_line_revenue,unique_products,active_months,country,recency_days,customer_lifetime_days,orders_per_active_month,revenue_per_order,items_per_order
14723,2010-12-03 14:18:00,2011-11-29 15:23:00,6,695,1158.3,4.1665467625899275,193,3,United Kingdom,10,362,2.0,193.04999999999998,115.83333333333333
14725,2011-11-15 12:42:00,2011-11-15 12:42:00,1,593,718.08,13.80923076923077,45,1,United Kingdom,25,1,1.0,718.08,593.0
14727,2011-03-10 14:45:00,2011-03-10 14:45:00,1,62,268.58,26.857999999999997,10,1,United Kingdom,274,1,1.0,268.58,62.0
14729,2010-12-01 12:43:00,2010-12-01 12:43:00,1,197,313.49,4.415352112676056,69,1,United Kingdom,374,1,1.0,313.49,197.0
14730,2011-03-08 12:49:00,2011-12-08 14:39:00,8,1132,2005.06,4.0021157684630735,317,6,United Kingdom,1,276,1.3333333333333333,250.6325,141.5
14731,2011-05-11 13:06:00,2011-10-23 15:54:00,3,256,380.02,8.444888888888888,38,2,United Kingdom,47,166,1.5,126.67333333333333,85.33333333333333
14732,2011-01-04 14:40:00,2011-12-01 14:34:00,8,1405,2702.4900000000002,18.384285714285717,105,8,United Kingdom,8,331,1.0,337.81125000000003,175.625
14733,2010-12-07 11:30:00,2011-11-23 15:39:00,12,3764,9585.91,47.455,102,9,United Kingdom,16,352,1.3333333333333333,798.8258333333333,313.6666666666667
14735,2010-12-16 16:05:00,2011-12-06 12:09:00,32,2264,6065.69,31.26644329896907,99,12,United Kingdom,4,355,2.6666666666666665,189.5528125,70.75
14737,2010-12-21 13:49:00,2011-12-06 10:16:00,3,345,1164.55,68.50294117647059,15,3,United Kingdom,4,350,1.0,388.18333333333334,115.0
14738,2011-01-27 14:10:00,2011-10-28 08:56:00,7,601,1314.45,24.34166666666667,39,5,United Kingdom,43,274,1.4,187.77857142857144,85.85714285714286
14739,2010-12-07 14:58:00,2011-12-05 16:54:00,7,3820,3902.28,65.038,47,7,United Kingdom,4,364,1.0,557.4685714285714,545.7142857142857
14740,2011-03-01 08:35:00,2011-05-26 18:17:00,3,735,1448.21,16.272022471910113,85,3,United Kingdom,197,87,1.0,482.7366666666667,245.0
14741,2010-12-02 08:43:00,2011-11-28 08:48:00,6,841,1400.34,23.73457627118644,35,5,United Kingdom,12,362,1.2,233.39,140.16666666666666
14744,2010-12-08 10:21:00,2011-11-23 12:51:00,7,627,1099.98,42.30692307692308,21,5,United Kingdom,16,351,1.4,157.14000000000001,89.57142857142857
14745,2011-02-27 15:25:00,2011-08-19 10:05:00,5,1038,1220.26,17.684927536231886,46,4,United Kingdom,113,173,1.25,244.052,207.6
14747,2011-04-04 14:09:00,2011-04-04 14:09:00,1,84,328.2,18.233333333333334,18,1,United Kingdom,249,1,1.0,328.2,84.0
14748,2010-12-06 10:19:00,2011-11-10 18:33:00,5,1223,1415.75,15.907303370786517,87,4,United Kingdom,29,340,1.25,283.15,244.6
14752,2011-10-27 11:55:00,2011-10-27 11:55:00,1,260,389.64,77.928,5,1,United Kingdom,44,1,1.0,389.64,260.0
14753,2011-09-13 14:50:00,2011-09-13 14:50:00,1,211,563.15,18.771666666666665,30,1,United Kingdom,87,1,1.0,563.15,211.0
14754,2011-02-17 12:21:00,2011-10-26 12:01:00,2,486,638.05,15.562195121951218,38,2,United Kingdom,45,251,1.0,319.025,243.0
14755,2011-01-09 14:02:00,2011-11-30 11:24:00,11,2219,5010.28,21.320340425531914,128,10,United Kingdom,10,325,1.1,455.47999999999996,201.72727272727272
14756,2011-11-24 18:13:00,2011-11-24 18:13:00,1,416,738.96,19.446315789473687,38,1,United Kingdom,15,1,1.0,738.96,416.0
14757,2011-09-25 14:36:00,2011-09-25 14:36:00,1,160,420.5,22.13157894736842,19,1,United Kingdom,75,1,1.0,420.5,160.0
14758,2011-03-25 12:10:00,2011-07-18 08:21:00,4,419,1484.06,20.90225352112676,54,4,United Kingdom,145,115,1.0,371.015,104.75
14759,2011-04-21 10:55:00,2011-12-05 12:03:00,3,569,1625.97,15.940882352941177,92,3,United Kingdom,5,229,1.0,541.99,189.66666666666666
14760,2011-02-15 16:27:00,2011-02-15 16:27:00,1,40,89.2,17.84,5,1,United Kingdom,297,1,1.0,89.2,40.0
14761,2011-01-09 12:03:00,2011-10-12 12:10:00,2,118,255.9,23.263636363636365,11,2,United Kingdom,59,277,1.0,127.95,59.0
14762,2011-03-21 08:20:00,2011-03-21 08:20:00,1,341,300.52,14.310476190476189,21,1,United Kingdom,264,1,1.0,300.52,341.0
14764,2011-10-24 11:54:00,2011-10-24 11:54:00,1,190,278.3,46.38333333333333,6,1,United Kingdom,47,1,1.0,278.3,190.0
14765,2011-06-16 19:49:00,2011-11-10 19:53:00,3,135,254.11,6.515641025641026,38,3,United Kingdom,29,148,1.0,84.70333333333333,45.0
14766,2010-12-08 15:33:00,2011-12-01 16:05:00,6,1349,2473.37,18.321259259259257,111,6,United Kingdom,8,359,1.0,412.2283333333333,224.83333333333334
14768,2011-08-04 13:25:00,2011-11-22 12:54:00,2,52,192.60000000000002,38.52,4,2,United Kingdom,17,110,1.0,96.30000000000001,26.0
14769,2010-12-17 11:40:00,2011-12-07 10:24:00,8,7436,10674.75,9.79334862385321,718,8,United Kingdom,3,355,1.0,1334.34375,929.5
14770,2011-01-20 15:00:00,2011-04-21 14:21:00,2,490,876.42,16.854230769230767,49,2,United Kingdom,232,91,1.0,438.21,245.0
14772,2011-08-19 15:04:00,2011-08-19 15:04:00,1,82,139.26,15.473333333333333,9,1,United Kingdom,112,1,1.0,139.26,82.0
14775,2010-12-02 16:38:00,2011-10-12 15:27:00,3,1174,1011.9,16.865,57,3,United Kingdom,58,314,1.0,337.3,391.3333333333333
14776,2011-01-31 13:17:00,2011-10-19 15:34:00,11,3134,2538.3,21.694871794871798,44,7,United Kingdom,51,262,1.5714285714285714,230.75454545454548,284.90909090909093
14778,2011-02-04 11:43:00,2011-08-04 15:23:00,2,306,730.86,20.881714285714285,34,2,United Kingdom,127,182,1.0,365.43,153.0
14779,2011-01-20 12:04:00,2011-03-04 12:42:00,3,84,386.15,9.418292682926829,40,2,United Kingdom,281,44,1.5,128.71666666666667,28.0
14780,2011-09-21 15:15:00,2011-10-16 12:46:00,2,310,447.68,16.58074074074074,26,2,United Kingdom,55,25,1.0,223.84,155.0
14782,2011-01-24 11:12:00,2011-01-24 11:12:00,1,114,200.10000000000002,33.35,6,1,United Kingdom,320,1,1.0,200.10000000000002,114.0
14784,2011-01-20 09:25:00,2011-11-13 13:30:00,2,237,289.99,19.332666666666668,15,2,United Kingdom,26,298,1.0,144.995,118.5
14785,2011-11-24 13:40:00,2011-11-29 13:21:00,2,84,77.4,25.8,2,1,United Kingdom,10,5,2.0,38.7,42.0
14788,2011-11-13 15:52:00,2011-12-02 17:06:00,2,421,679.4399999999999,22.648,26,2,United Kingdom,7,20,1.0,339.71999999999997,210.5
14789,2011-11-11 08:59:00,2011-11-11 08:59:00,1,116,197.64,32.94,6,1,United Kingdom,29,1,1.0,197.64,116.0
14790,2011-03-31 11:49:00,2011-11-23 09:28:00,4,699,745.06,16.19695652173913,30,3,United Kingdom,17,237,1.3333333333333333,186.265,174.75
14792,2011-10-07 09:19:00,2011-10-07 09:19:00,1,2,6.2,3.1,2,1,United Kingdom,64,1,1.0,6.2,2.0
14793,2011-11-18 14:50:00,2011-11-18 14:50:00,1,91,228.99,16.356428571428573,14,1,United Kingdom,21,1,1.0,228.99,91.0
14794,2011-01-09 16:11:00,2011-12-07 10:11:00,7,673,1319.91,16.498875,68,5,United Kingdom,3,332,1.4,188.55857142857144,96.14285714285714
14795,2011-06-26 13:04:00,2011-06-26 13:04:00,1,17,131.45000000000002,21.908333333333335,6,1,United Kingdom,166,1,1.0,131.45000000000002,17.0
14796,2010-12-08 10:40:00,2011-12-08 15:31:00,17,6025,8022.49,7.031104294478528,403,13,United Kingdom,1,366,1.3076923076923077,471.9111764705882,354.4117647058824
14798,2011-02-02 15:26:00,2011-10-18 10:58:00,3,150,173.74,14.478333333333333,11,3,United Kingdom,53,258,1.0,57.913333333333334,50.0
14799,2011-10-19 16:16:00,2011-10-19 16:16:00,1,146,157.7,12.13076923076923,13,1,United Kingdom,51,1,1.0,157.7,146.0
14800,2010-12-05 11:10:00,2011-10-23 12:46:00,12,3655,4339.74,11.272051948051947,246,9,United Kingdom,48,323,1.3333333333333333,361.645,304.5833333333333
14801,2011-10-09 15:24:00,2011-10-09 15:24:00,1,175,193.14,3.273559322033898,56,1,United Kingdom,61,1,1.0,193.14,175.0
14803,2011-02-20 13:21:00,2011-06-30 13:58:00,3,370,845.55,19.217045454545453,35,3,United Kingdom,162,131,1.0,281.84999999999997,123.33333333333333
14804,2011-12-01 11:20:00,2011-12-01 11:20:00,1,121,353.27,29.439166666666665,12,1,United Kingdom,9,1,1.0,353.27,121.0
14805,2011-01-30 10:43:00,2011-11-24 16:20:00,4,115,554.65,11.801063829787234,30,3,United Kingdom,15,299,1.3333333333333333,138.6625,28.75
14806,2011-09-25 15:32:00,2011-09-25 15:32:00,1,330,193.39000000000001,17.580909090909092,11,1,United Kingdom,75,1,1.0,193.39000000000001,330.0
14808,2011-06-20 12:53:00,2011-10-31 12:21:00,8,2147,2741.17,11.664553191489363,176,4,United Kingdom,40,133,2.0,342.64625,268.375
14810,2010-12-05 12:08:00,2011-10-30 11:19:00,11,1016,2087.88,8.187764705882353,106,9,United Kingdom,41,329,1.2222222222222223,189.80727272727273,92.36363636363636
14813,2010-12-05 11:54:00,2010-12-05 11:57:00,2,67,155.43,5.181,25,1,United Kingdom,370,1,2.0,77.715,33.5
14815,2011-10-03 11:36:00,2011-11-03 11:36:00,2,744,778.5,14.68867924528302,53,2,United Kingdom,37,32,1.0,389.25,372.0
14816,2011-05-26 13:16:00,2011-05-26 13:16:00,1,5,271.85,67.9625,4,1,United Kingdom,197,1,1.0,271.85,5.0
14817,2011-03-07 13:51:00,2011-05-23 13:35:00,2,655,1110.34,17.624444444444443,52,2,United Kingdom,200,77,1.0,555.17,327.5
14818,2011-03-31 12:28:00,2011-09-27 11:01:00,3,324,657.8,13.704166666666666,41,3,United Kingdom,74,180,1.0,219.26666666666665,108.0
14819,2011-05-31 13:50:00,2011-10-06 13:41:00,2,109,272.07,20.928461538461537,13,2,United Kingdom,64,128,1.0,136.035,54.5
14820,2011-06-19 14:56:00,2011-11-18 15:41:00,4,253,507.29,17.492758620689656,24,3,United Kingdom,21,153,1.3333333333333333,126.8225,63.25
14821,2010-12-08 08:43:00,2010-12-08 08:43:00,1,20,48.800000000000004,24.400000000000002,2,1,United Kingdom,367,1,1.0,48.800000000000004,20.0
14823,2011-05-29 12:48:00,2011-06-12 13:12:00,3,88,321.43,4.591857142857143,56,2,United Kingdom,180,15,1.5,107.14333333333333,29.333333333333332
14824,2011-09-09 14:12:00,2011-11-29 14:20:00,4,525,1127.71,38.88655172413793,19,2,United Kingdom,10,82,2.0,281.9275,131.25
14825,2010-12-06 12:30:00,2011-12-06 11:38:00,12,991,2226.91,18.404214876033056,82,10,United Kingdom,4,365,1.2,185.57583333333332,82.58333333333333
14828,2011-01-07 09:50:00,2011-05-27 10:16:00,3,2172,2139.76,125.86823529411765,17,3,United Kingdom,197,141,1.0,713.2533333333334,724.0
14829,2010-12-02 16:12:00,2011-11-10 16:16:00,4,452,697.55,16.60833333333333,39,3,United Kingdom,29,344,1.3333333333333333,174.3875,113.0
14830,2011-10-17 14:29:00,2011-10-17 14:29:00,1,169,197.13,4.92825,39,1,United Kingdom,53,1,1.0,197.13,169.0
14834,2011-04-13 15:00:00,2011-11-22 10:30:00,6,734,1720.3,25.676119402985073,43,5,United Kingdom,18,223,1.2,286.71666666666664,122.33333333333333
14836,2011-11-09 13:26:00,2011-11-29 16:45:00,3,45,102.44999999999999,17.075,5,1,United Kingdom,10,21,3.0,34.15,15.0
14837,2011-05-22 12:49:00,2011-09-11 10:58:00,4,1436,1649.5,15.273148148148149,96,4,United Kingdom,90,112,1.0,412.375,359.0
14840,2011-03-17 12:00:00,2011-03-17 12:00:00,1,31,62.85,15.7125,4,1,United Kingdom,268,1,1.0,62.85,31.0
14841,2010-12-16 10:28:00,2011-10-17 15:03:00,6,1778,3295.76,23.88231884057971,103,5,United Kingdom,53,306,1.2,549.2933333333334,296.3333333333333
14842,2011-02-04 15:32:00,2011-10-27 12:37:00,4,1166,2824.69,19.480620689655172,128,4,United Kingdom,44,265,1.0,706.1725,291.5
14844,2011-04-12 13:10:00,2011-10-07 10:41:00,4,1833,3189.81,24.537,87,4,United Kingdom,64,178,1.0,797.4525,458.25
14847,2011-07-14 10:52:00,2011-07-14 10:52:00,1,120,309.4,23.799999999999997,13,1,United Kingdom,149,1,1.0,309.4,120.0
14849,2010-12-01 12:22:00,2011-11-18 10:58:00,25,5694,7930.54,20.439536082474227,159,11,United Kingdom,22,352,2.272727272727273,317.2216,227.76
14850,2011-02-01 11:21:00,2011-02-01 11:21:00,1,293,325.75,15.511904761904763,21,1,United Kingdom,312,1,1.0,325.75,293.0
14851,2011-03-28 14:59:00,2011-11-16 14:20:00,2,325,511.35,18.2625,28,2,United Kingdom,23,233,1.0,255.675,162.5
14852,2011-04-01 13:22:00,2011-10-12 13:20:00,6,1747,2836.69,19.83699300699301,96,5,United Kingdom,58,194,1.2,472.7816666666667,291.1666666666667
14853,2011-05-12 15:17:00,2011-11-15 16:56:00,2,82,475.8,52.86666666666667,8,2,United Kingdom,24,188,1.0,237.9,41.0
14854,2011-03-10 12:22:00,2011-09-22 17:00:00,7,1832,2759.83,21.730944881889762,110,5,United Kingdom,78,197,1.4,394.26142857142855,261.7142857142857
14855,2011-07-28 12:06:00,2011-08-12 14:02:00,2,267,645.65,32.2825,13,2,United Kingdom,119,16,1.0,322.825,133.5
14856,2011-10-14 09:35:00,2011-11-03 14:53:00,3,714,1311.3799999999999,19.869393939393937,65,2,United Kingdom,36,21,1.5,437.1266666666666,238.0
14857,2011-07-14 15:03:00,2011-10-11 09:23:00,2,464,1173.12,19.552,58,2,United Kingdom,60,89,1.0,586.56,232.0
14859,2011-05-19 14:42:00,2011-11-27 11:18:00,4,671,1353.74,23.340344827586208,47,3,United Kingdom,13,192,1.3333333333333333,338.435,167.75
14860,2011-11-20 14:17:00,2011-11-20 14:17:00,1,232,170.32,15.483636363636363,11,1,United Kingdom,19,1,1.0,170.32,232.0
14861,2011-10-18 12:54:00,2011-10-18 12:54:00,1,117,125.79,20.965,6,1,United Kingdom,52,1,1.0,125.79,117.0
14862,2011-07-14 11:20:00,2011-11-14 10:01:00,2,772,841.1999999999999,17.525,47,2,United Kingdom,26,123,1.0,420.59999999999997,386.0
14863,2011-11-10 15:04:00,2011-11-10 15:04:00,1,132,266.76,24.25090909090909,11,1,United Kingdom,29,1,1.0,266.76,132.0
14865,2010-12-02 18:23:00,2011-12-02 16:25:00,2,108,52.2,13.05,4,2,United Kingdom,7,365,1.0,26.1,54.0
14866,2010-12-08 14:58:00,2011-11-29 11:45:00,12,6752,14389.9,145.35252525252525,30,6,United Kingdom,11,356,2.0,1199.1583333333333,562.6666666666666
14867,2011-01-07 16:34:00,2011-06-07 11:39:00,3,328,710.28,19.73,31,3,United Kingdom,186,151,1.0,236.76,109.33333333333333
14868,2011-04-20 13:36:00,2011-12-06 14:49:00,8,1405,2953.59,20.511041666666667,96,6,United Kingdom,3,231,1.3333333333333333,369.19875,175.625
14869,2011-08-28 16:09:00,2011-12-01 12:36:00,2,550,725.7,10.221126760563381,66,2,United Kingdom,9,95,1.0,362.85,275.0
14870,2011-03-23 10:51:00,2011-03-23 10:51:00,1,119,327.25,25.173076923076923,13,1,United Kingdom,262,1,1.0,327.25,119.0
14871,2010-12-14 12:18:00,2011-12-06 13:42:00,4,185,522.38,5.330408163265306,68,4,United Kingdom,3,358,1.0,130.595,46.25
14873,2011-05-13 13:52:00,2011-05-13 13:52:00,1,168,519.68,18.56,28,1,United Kingdom,210,1,1.0,519.68,168.0
14875,2011-03-22 11:53:00,2011-08-24 12:20:00,2,558,1465.3200000000002,31.17702127659575,46,2,United Kingdom,108,156,1.0,732.6600000000001,279.0
14878,2010-12-16 12:11:00,2011-11-27 11:15:00,9,802,1485.54,11.980161290322581,62,7,United Kingdom,13,346,1.2857142857142858,165.06,89.11111111111111
14880,2011-02-24 12:27:00,2011-09-23 13:42:00,3,373,706.19,15.025319148936171,45,3,United Kingdom,77,212,1.0,235.39666666666668,124.33333333333333
14881,2011-11-20 11:06:00,2011-11-20 11:06:00,1,316,255.4,15.023529411764706,17,1,United Kingdom,20,1,1.0,255.4,316.0
14882,2011-11-06 10:15:00,2011-11-13 12:47:00,2,158,589.7,53.60909090909092,6,1,United Kingdom,27,8,2.0,294.85,79.0
14883,2011-05-12 09:49:00,2011-11-21 10:23:00,6,790,761.59,14.369622641509434,39,5,United Kingdom,19,194,1.2,126.93166666666667,131.66666666666666
14885,2011-07-31 12:05:00,2011-07-31 12:05:00,1,724,765.3199999999999,51.02133333333333,15,1,United Kingdom,132,1,1.0,765.3199999999999,724.0
14886,2011-04-01 08:56:00,2011-04-01 08:56:00,1,160,364.8,20.266666666666666,18,1,United Kingdom,253,1,1.0,364.8,160.0
14887,2011-09-21 15:32:00,2011-09-21 15:32:00,1,1100,1862.0,310.3333333333333,6,1,United Kingdom,79,1,1.0,1862.0,1100.0
14888,2011-05-16 14:58:00,2011-05-16 14:58:00,1,184,369.2,18.46,20,1,United Kingdom,207,1,1.0,369.2,184.0
14889,2011-01-07 15:19:00,2011-01-07 15:19:00,1,90,135.9,13.59,10,1,United Kingdom,336,1,1.0,135.9,90.0
14890,2011-03-31 11:57:00,2011-03-31 11:57:00,1,51,125.65,17.95,7,1,United Kingdom,254,1,1.0,125.65,51.0
14891,2011-06-05 10:58:00,2011-07-14 18:08:00,2,505,554.38,16.79939393939394,30,2,United Kingdom,148,40,1.0,277.19,252.5
14893,2011-11-28 10:49:00,2011-11-30 12:31:00,2,799,1237.8500000000001,16.956849315068496,72,1,United Kingdom,10,3,2.0,618.9250000000001,399.5
14894,2011-09-15 13:51:00,2011-09-15 13:51:00,1,265,655.75,28.51086956521739,23,1,United Kingdom,85,1,1.0,655.75,265.0
14895,2011-02-22 13:08:00,2011-12-02 09:23:00,20,4851,11138.710000000001,22.366887550200804,273,10,United Kingdom,8,283,2.0,556.9355,242.55
14896,2010-12-09 12:24:00,2011-05-19 10:20:00,2,279,468.77000000000004,10.901627906976746,43,2,United Kingdom,205,161,1.0,234.38500000000002,139.5
14897,2011-02-16 08:37:00,2011-12-02 10:32:00,4,468,1366.38,24.84327272727273,43,4,United Kingdom,8,290,1.0,341.595,117.0
14898,2010-12-03 15:25:00,2011-11-16 14:54:00,6,1020,1303.52,11.237241379310344,86,6,United Kingdom,23,348,1.0,217.25333333333333,170.0
14901,2010-12-02 11:20:00,2011-11-28 17:09:00,9,661,1421.29,14.805104166666666,73,4,United Kingdom,11,362,2.25,157.92111111111112,73.44444444444444
14902,2011-11-14 10:34:00,2011-11-14 10:34:00,1,218,332.66,16.633000000000003,20,1,United Kingdom,26,1,1.0,332.66,218.0
14903,2011-03-06 11:50:00,2011-11-18 16:07:00,5,1536,2810.63,7.917267605633803,227,5,United Kingdom,21,258,1.0,562.126,307.2
14904,2011-11-14 09:13:00,2011-12-07 12:55:00,2,1985,1025.44,14.86144927536232,66,2,United Kingdom,2,24,1.0,512.72,992.5
14905,2011-04-20 10:48:00,2011-07-05 12:41:00,2,287,616.15,36.24411764705882,14,2,United Kingdom,158,77,1.0,308.075,143.5
14907,2010-12-07 10:14:00,2011-12-06 14:14:00,7,1691,3501.1,21.21878787878788,125,5,United Kingdom,3,365,1.4,500.15714285714284,241.57142857142858
14908,2011-09-26 12:56:00,2011-09-26 12:56:00,1,132,277.8,30.866666666666667,9,1,United Kingdom,74,1,1.0,277.8,132.0
14910,2011-10-16 11:06:00,2011-12-07 10:06:00,4,238,434.35,14.478333333333333,25,3,United Kingdom,3,52,1.3333333333333333,108.5875,59.5
14911,2010-12-01 14:05:00,2011-12-08 15:54:00,201,80265,143825.06,25.343622907488985,1787,13,EIRE,1,373,15.461538461538462,715.5475621890547,399.32835820895525
14912,2011-04-07 11:06:00,2011-11-23 09:20:00,2,971,867.85,32.14259259259259,21,2,Italy,17,230,1.0,433.925,485.5
14913,2010-12-15 14:35:00,2011-11-04 08:29:00,4,1743,1227.43,14.108390804597702,76,4,United Kingdom,36,324,1.0,306.8575,435.75
14915,2011-03-07 09:39:00,2011-09-09 13:34:00,2,112,307.48,25.623333333333335,12,2,United Kingdom,91,187,1.0,153.74,56.0
14916,2011-01-19 15:30:00,2011-09-30 09:20:00,4,1136,1268.98,16.48025974025974,72,3,United Kingdom,71,254,1.3333333333333333,317.245,284.0
14918,2011-07-08 12:50:00,2011-08-16 11:50:00,2,675,1610.15,35.781111111111116,39,2,United Kingdom,116,39,1.0,805.075,337.5
14920,2011-05-11 10:31:00,2011-05-11 10:32:00,2,509,977.77,17.153859649122808,57,1,United Kingdom,213,1,2.0,488.885,254.5
14921,2011-05-22 12:51:00,2011-11-09 13:17:00,2,953,1316.07,16.872692307692308,78,2,United Kingdom,30,172,1.0,658.035,476.5
14923,2011-10-20 11:51:00,2011-10-20 11:51:00,1,418,749.1,17.025000000000002,44,1,United Kingdom,51,1,1.0,749.1,418.0
14924,2011-04-08 09:25:00,2011-04-08 09:25:00,1,64,310.05,31.005000000000003,10,1,United Kingdom,246,1,1.0,310.05,64.0
14929,2011-11-07 17:21:00,2011-11-07 17:21:00,1,136,223.88,20.35272727272727,11,1,United Kingdom,32,1,1.0,223.88,136.0
14930,2011-03-10 14:42:00,2011-08-23 10:31:00,3,1166,2372.86,18.53796875,116,2,Channel Islands,109,166,1.5,790.9533333333334,388.6666666666667
14931,2011-04-13 09:32:00,2011-12-05 10:19:00,5,417,1257.68,30.675121951219513,30,5,Channel Islands,5,237,1.0,251.536,83.4
14932,2010-12-09 11:48:00,2010-12-09 11:48:00,1,80,363.53,21.384117647058822,17,1,Channel Islands,366,1,1.0,363.53,80.0
14934,2011-03-02 11:48:00,2011-09-19 10:10:00,2,1042,1890.94,21.734942528735633,68,2,Channel Islands,82,201,1.0,945.47,521.0
14935,2011-02-15 14:44:00,2011-02-15 14:44:00,1,935,1784.71,178.471,10,1,Channel Islands,297,1,1.0,1784.71,935.0
14936,2011-03-09 11:53:00,2011-11-06 10:30:00,8,4085,8137.02,22.35445054945055,210,5,Channel Islands,34,242,1.6,1017.1275,510.625
14937,2011-08-01 14:16:00,2011-10-14 12:29:00,3,484,1621.88,47.70235294117647,33,2,Channel Islands,57,74,1.5,540.6266666666667,161.33333333333334
14944,2011-02-16 12:47:00,2011-11-10 09:10:00,12,2815,5900.25,34.707352941176474,101,6,United Kingdom,30,267,2.0,491.6875,234.58333333333334
14946,2011-11-25 13:33:00,2011-11-25 13:33:00,1,22,100.9,33.63333333333333,3,1,United Kingdom,14,1,1.0,100.9,22.0
14947,2011-08-01 09:31:00,2011-09-28 15:48:00,2,179,290.82,20.77285714285714,14,2,United Kingdom,72,59,1.0,145.41,89.5
14948,2011-05-04 14:52:00,2011-11-16 17:16:00,6,673,1101.97,17.491587301587302,56,5,United Kingdom,23,197,1.2,183.66166666666666,112.16666666666667
14950,2011-11-20 13:48:00,2011-11-20 13:48:00,1,136,371.2,19.53684210526316,19,1,United Kingdom,19,1,1.0,371.2,136.0
14951,2011-09-21 15:15:00,2011-09-21 15:15:00,1,311,311.69,15.5845,20,1,United Kingdom,79,1,1.0,311.69,311.0
14952,2010-12-10 12:48:00,2011-10-11 10:33:00,11,3355,8099.49,58.69195652173913,117,5,United Kingdom,60,305,2.2,736.3172727272727,305.0
14953,2011-11-14 14:59:00,2011-11-14 14:59:00,1,225,289.82,5.269454545454545,54,1,United Kingdom,25,1,1.0,289.82,225.0
14954,2011-11-27 14:30:00,2011-11-27 14:30:00,1,127,336.17,3.9549411764705886,75,1,United Kingdom,12,1,1.0,336.17,127.0
14957,2011-03-31 17:59:00,2011-03-31 17:59:00,1,34,58.49,4.8741666666666665,12,1,United Kingdom,253,1,1.0,58.49,34.0
14958,2011-04-08 11:28:00,2011-07-15 14:20:00,3,129,499.68,11.897142857142857,33,3,United Kingdom,147,99,1.0,166.56,43.0
14959,2011-02-16 13:00:00,2011-10-06 18:23:00,4,494,695.42,11.786779661016949,37,4,United Kingdom,64,233,1.0,173.855,123.5
14960,2011-06-21 13:38:00,2011-12-01 12:54:00,2,221,221.27,8.195185185185185,23,2,United Kingdom,8,163,1.0,110.635,110.5
14961,2010-12-14 11:38:00,2011-11-29 09:42:00,9,3708,7044.68,22.579102564102566,193,6,United Kingdom,11,350,1.5,782.7422222222223,412.0
14962,2011-03-14 09:42:00,2011-03-14 09:42:00,1,44,126.7,25.34,5,1,United Kingdom,271,1,1.0,126.7,44.0
14963,2011-06-09 12:30:00,2011-11-30 12:16:00,5,1176,1487.8,7.514141414141414,149,3,United Kingdom,10,174,1.6666666666666667,297.56,235.2
14964,2011-04-06 14:13:00,2011-04-06 14:13:00,1,143,206.21,15.862307692307693,13,1,United Kingdom,247,1,1.0,206.21,143.0
14965,2011-09-04 13:15:00,2011-09-04 13:20:00,2,365,599.0,7.216867469879518,80,1,United Kingdom,96,1,2.0,299.5,182.5
14966,2011-11-25 12:20:00,2011-11-25 12:20:00,1,187,191.32,5.034736842105263,35,1,United Kingdom,15,1,1.0,191.32,187.0
14967,2011-10-21 11:06:00,2011-10-21 11:06:00,1,140,463.8,77.3,6,1,United Kingdom,50,1,1.0,463.8,140.0
14968,2011-11-09 13:58:00,2011-11-09 13:58:00,1,127,147.59,3.988918918918919,37,1,United Kingdom,30,1,1.0,147.59,127.0
14970,2011-01-27 12:23:00,2011-10-02 13:44:00,4,250,1592.06,46.825294117647054,24,4,United Kingdom,68,249,1.0,398.015,62.5
14971,2011-10-27 13:33:00,2011-11-04 17:07:00,3,644,1116.57,6.9785625,144,2,United Kingdom,35,9,1.5,372.19,214.66666666666666
14972,2011-08-03 14:54:00,2011-08-03 14:54:00,1,28,114.77,6.376111111111111,18,1,United Kingdom,128,1,1.0,114.77,28.0
14973,2011-04-28 12:22:00,2011-08-24 15:51:00,3,369,1314.45,41.0765625,29,3,United Kingdom,107,119,1.0,438.15000000000003,123.0
14974,2011-11-02 13:01:00,2011-11-02 13:01:00,1,44,114.39,5.4471428571428575,17,1,United Kingdom,37,1,1.0,114.39,44.0
14975,2011-10-13 14:08:00,2011-10-13 14:08:00,1,380,279.94,25.44909090909091,11,1,United Kingdom,57,1,1.0,279.94,380.0
14976,2011-01-17 11:09:00,2011-10-13 16:37:00,7,234,790.86,10.984166666666667,47,5,United Kingdom,57,270,1.4,112.98,33.42857142857143
14978,2011-01-13 12:03:00,2011-09-28 13:07:00,5,525,1931.42,8.941759259259259,136,4,United Kingdom,72,259,1.25,386.284,105.0
14981,2011-04-07 13:45:00,2011-04-07 13:45:00,1,97,102.12,12.765,8,1,United Kingdom,246,1,1.0,102.12,97.0
14984,2011-06-12 11:04:00,2011-11-20 14:28:00,2,60,213.27,5.201707317073171,37,2,United Kingdom,19,162,1.0,106.635,30.0
14985,2010-12-16 19:51:00,2011-05-25 14:29:00,2,260,296.75,3.410919540229885,78,2,United Kingdom,198,160,1.0,148.375,130.0
14987,2010-12-09 12:13:00,2011-11-24 09:59:00,2,128,326.4,81.6,2,2,United Kingdom,16,350,1.0,163.2,64.0
14988,2011-05-12 12:05:00,2011-05-12 12:05:00,1,141,334.54,8.3635,40,1,United Kingdom,212,1,1.0,334.54,141.0
14995,2011-03-04 13:14:00,2011-11-01 11:39:00,2,103,233.23000000000002,3.82344262295082,53,2,United Kingdom,39,242,1.0,116.61500000000001,51.5
